Model,k1,k2,k3,k4,k5,k6,k7,k8,k9
Buderus Logatherm WPLS15.2 RT,-285.1944713766664,-87.83294693389084,11279.938200670827,-156.20691592390074,13.990875906265948,2203.9128424306027,0.11523339414496497,-0.06017509016386663,5.7127018434466
Buderus Logatherm WPLS15.2 RB,-285.1944713766664,-87.83294693389084,11279.938200670827,-156.20691592390074,13.990875906265948,2203.9128424306027,0.11523339414496497,-0.06017509016386663,5.7127018434466
Buderus Logatherm WPLS11.2 RE,-144.5439241274786,-54.14873701385424,9017.266569297415,-104.74625436257223,20.556488319766277,1555.6076039895497,0.11302770601904369,-0.06255530516536734,5.812241643992862
Buderus Logatherm WPLS2.2 RE,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Buderus Logatherm WPLS2.2 RB,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Buderus Logatherm WPLS2.2 RT,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Buderus Logatherm WPLS2.2 RTS,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Buderus Logatherm WPLS4.2 RE,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Buderus Logatherm WPLS4.2 RB,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Buderus Logatherm WPLS4.2 RT,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Buderus Logatherm WPLS4.2 RTS,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Buderus Logatherm WPLS6.2 RE,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Buderus Logatherm WPLS6.2 RB,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Buderus Logatherm WPLS6.2 RT,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Buderus Logatherm WPLS6.2 RTS,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Buderus Logatherm WPLS8.2 RE,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Buderus Logatherm WPLS8.2 RB,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Buderus Logatherm WPLS8.2 RT,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Buderus Logatherm WPLS8.2 RTS,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Buderus Logatherm WPS 10-1,-14.422165081315702,-37.95575563678403,11130.206677799082,17.7280962104145,52.35254884160496,421.5827969265551,-0.03972206358570954,-0.10703014482333956,8.218188450852411
Buderus Logatherm WPS 10K-1,-14.422165081315702,-37.95575563678403,11130.206677799082,17.7280962104145,52.35254884160496,421.5827969265551,-0.03972206358570954,-0.10703014482333956,8.218188450852411
Buderus Logatherm WPS 13-1,-21.0621023749846,-59.4222283858208,14516.356459151746,23.85276962044503,68.55050144013033,515.7168197084314,-0.04116944366000453,-0.10953472441541655,8.226849204589843
Buderus Logatherm WPS 17-1,-27.30828770688393,-69.86264039113833,18997.107270419547,28.12161316475637,82.27727178576947,1155.2931362011973,-0.0343746348653719,-0.09255989755764508,7.434557700528698
Buderus Logatherm WPS 22.2 HT,-371.6419787205471,-9.131037947044732,15082.12641928368,-71.46552432920925,73.61714317950928,651.6650435857362,-0.014161531227994243,-0.09422215992907812,8.13470210686015
Buderus Logatherm WPS 28.2 HT,-527.4585614263613,-21.534443529308334,20183.851479024674,-107.43992431430893,80.33384292681276,1402.8138836024186,-0.007246030728112825,-0.08443420225922328,7.799036810581628
Buderus Logatherm WPS 38.2 HT,-666.4843553900607,-33.047767948932645,26808.5872622266,-137.2876176931288,107.91305728013796,1858.12031792121,-0.00577218982640452,-0.08108368237063256,7.616204245658604
Buderus Logatherm WPS 48.2 HT,-781.1622789134256,40.17214477978035,30576.900515678713,-173.49874793050978,124.05427931262047,2814.754766385459,-1.3069160620535203e-05,-0.06419330655414734,6.8954404583415325
Buderus Logatherm WPS 54.2 HT,-982.9960908996388,9.078545083040467,36583.411314508296,-210.17983358203264,159.2870161155188,2574.5132367499336,-0.003925346739352468,-0.08033661613783863,7.579059893542545
Buderus Logatherm WPS 6-1,-11.593742417001026,-30.37084263967254,6759.575814198246,10.44978936738496,30.154500865418125,373.364769887627,-0.036223278239559724,-0.09641620410850972,7.461088489839406
Buderus Logatherm WPS 64.2 HT,-1150.0966771215933,7.321013844347931,42852.42879031875,-251.99931139570572,191.8786509058571,3045.043961141797,-0.0034261419976347653,-0.07837073877566063,7.3934856424054205
Buderus Logatherm WPS 6K-1,-11.593742417001026,-30.37084263967254,6759.575814198246,10.44978936738496,30.154500865418125,373.364769887627,-0.036223278239559724,-0.09641620410850972,7.461088489839406
Buderus Logatherm WPS 72.2 HT,-1292.8695772743315,6.996635211334208,48442.03414446417,-279.8216864821049,231.52565460374873,2978.806526106443,-0.003566068004416791,-0.07929119378699633,7.4056160244442495
Buderus Logatherm WPS 8-1,-14.88089774284594,-45.74079593393834,8999.423002329091,14.054313847751917,39.750828525085275,350.8751708801922,-0.04227505395244651,-0.11175375798507521,8.284498119570564
Buderus Logatherm WPS 80.2 HT,-1454.0303126354179,-23.674017840238662,54735.40044639866,-326.03549475776094,232.1870721573191,4211.443658506275,-0.0010876291779898747,-0.07568183397110066,7.245369744882634
Buderus Logatherm WPS 8K-1,-14.88089774284594,-45.74079593393834,8999.423002329091,14.054313847751917,39.750828525085275,350.8751708801922,-0.04227505395244651,-0.11175375798507521,8.284498119570564
Buderus Logatherm WSW196i-12T 190,-374.2513430397492,-17.209741115423416,7293.964551335599,-90.031285873265,29.46055296781401,558.027991646225,0.027425890186868796,-0.09200361586421134,7.925383679678196
Buderus Logatherm WSW196i-12TS 185,-374.2513430397492,-17.209741115423416,7293.964551335599,-90.031285873265,29.46055296781401,558.027991646225,0.027425890186868796,-0.09200361586421134,7.925383679678196
WSW196i.2-12 T180 (+W) / 186-12 T180,-434.1114150693977,-66.28928374287676,10111.834081404288,-101.89199412322088,32.59593994184955,678.1365440309294,0.03004113029740881,-0.10518490136736999,8.524337028462355
WSW196i.2-12 (+W) / 186-12,-434.1114150693977,-66.28928374287676,10111.834081404288,-101.89199412322088,32.59593994184955,678.1365440309294,0.03004113029740881,-0.10518490136736999,8.524337028462355
WSW196i.2-16 T180 (+W) / 186-16 T180,-524.6085804675723,-63.923923695161115,12059.764909615638,-134.69372084025542,41.50278746071422,951.6447032037161,0.03861185135394666,-0.0923587687172458,7.862191194916482
WSW196i.2-16 (+W) / 186-16,-524.6085804675723,-63.923923695161115,12059.764909615638,-134.69372084025542,41.50278746071422,951.6447032037161,0.03861185135394666,-0.0923587687172458,7.862191194916482
WSW196i.2-6 T180 (+W) / 186-6 T180,-186.81388359323918,-29.923589752459694,4643.721990317137,-37.21141070161027,17.735155999763624,197.96894997550683,-0.019383730480305814,-0.12477282030684053,9.19315875472866
WSW196i.2-6 (+W) / 186-6,-186.81388359323918,-29.923589752459694,4643.721990317137,-37.21141070161027,17.735155999763624,197.96894997550683,-0.019383730480305814,-0.12477282030684053,9.19315875472866
WSW196i.2-8 T180 (+W) / 186-8 T180,-282.26442815536296,-50.383664381818804,6487.363961649111,-65.19631367476701,15.572103798235812,569.2710302831765,0.019929858465652258,-0.10546798125637771,8.419457351058053
WSW196i.2-8 (+W) / 186-8,-282.26442815536296,-50.383664381818804,6487.363961649111,-65.19631367476701,15.572103798235812,569.2710302831765,0.019929858465652258,-0.10546798125637771,8.419457351058053
Bosch Compress 3000 AWS-13 MS,-206.21531957930503,-63.646562901251265,9822.104218258079,-128.2255648209721,18.817880494441386,1807.174835746812,0.11503343109751234,-0.06036750646176692,5.721266026329308
Bosch Compress 3000 AWS-13 M,-206.21531957930503,-63.646562901251265,9822.104218258079,-128.2255648209721,18.817880494441386,1807.174835746812,0.11503343109751234,-0.06036750646176692,5.721266026329308
Bosch Compress 3000 AWS-13 B,-206.21531957930503,-63.646562901251265,9822.104218258079,-128.2255648209721,18.817880494441386,1807.174835746812,0.11503343109751234,-0.06036750646176692,5.721266026329308
Bosch Compress 3000 AWS-13 E,-206.21531957930503,-63.646562901251265,9822.104218258079,-128.2255648209721,18.817880494441386,1807.174835746812,0.11503343109751234,-0.06036750646176692,5.721266026329308
Bosch Compress 3000 AWS-11 MS,-144.5439241274786,-54.14873701385424,9017.266569297415,-104.74625436257223,20.556488319766277,1555.6076039895497,0.11302770601904369,-0.06255530516536734,5.812241643992862
Bosch Compress 3000 AWS-11 M,-144.5439241274786,-54.14873701385424,9017.266569297415,-104.74625436257223,20.556488319766277,1555.6076039895497,0.11302770601904369,-0.06255530516536734,5.812241643992862
Bosch Compress 3000 AWS-11 B,-144.5439241274786,-54.14873701385424,9017.266569297415,-104.74625436257223,20.556488319766277,1555.6076039895497,0.11302770601904369,-0.06255530516536734,5.812241643992862
Bosch Compress 3000 AWS-11 E,-144.5439241274786,-54.14873701385424,9017.266569297415,-104.74625436257223,20.556488319766277,1555.6076039895497,0.11302770601904369,-0.06255530516536734,5.812241643992862
Bosch Compress 3000 AWS-15 MS,-285.1944713766664,-87.83294693389084,11279.938200670827,-156.20691592390074,13.990875906265948,2203.9128424306027,0.11523339414496497,-0.06017509016386663,5.7127018434466
Bosch Compress 3000 AWS-15 M,-285.1944713766664,-87.83294693389084,11279.938200670827,-156.20691592390074,13.990875906265948,2203.9128424306027,0.11523339414496497,-0.06017509016386663,5.7127018434466
Bosch Compress 3000 AWS-15 B,-285.1944713766664,-87.83294693389084,11279.938200670827,-156.20691592390074,13.990875906265948,2203.9128424306027,0.11523339414496497,-0.06017509016386663,5.7127018434466
Bosch Compress 3000 AWS-15 E,-285.1944713766664,-87.83294693389084,11279.938200670827,-156.20691592390074,13.990875906265948,2203.9128424306027,0.11523339414496497,-0.06017509016386663,5.7127018434466
Bosch Compress 3000 AWS-2 E,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Bosch Compress 3000 AWS-2 B,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Bosch Compress 3000 AWS-2 M,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Bosch Compress 3000 AWS-2 MS,-86.67138810361931,-42.83115204319178,3763.170709847385,-39.54874165947575,3.5212542183921745,586.0024820509343,0.10799777874022952,-0.06809615301760592,6.0740630343893764
Bosch Compress 3000 AWS-4 E,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Bosch Compress 3000 AWS-4 B,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Bosch Compress 3000 AWS-4 M,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Bosch Compress 3000 AWS-4 MS,-48.12543016293972,-36.83686118913504,5072.206108946806,-49.59075839743003,6.940395673919384,958.8665546026793,0.12320781966577851,-0.054739423986983074,5.48294033072235
Bosch Compress 3000 AWS-6 E,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Bosch Compress 3000 AWS-6 B,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Bosch Compress 3000 AWS-6 M,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Bosch Compress 3000 AWS-6 MS,-99.37817319630817,-39.683259266417586,5561.935643470183,-68.52764993379787,10.042551715419018,1014.6340587615592,0.12419159594082892,-0.05477680709719447,5.483282158173169
Bosch Compress 3000 AWS-8 E,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Bosch Compress 3000 AWS-8 B,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Bosch Compress 3000 AWS-8 M,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Bosch Compress 3000 AWS-8 MS,-162.8481125906895,-51.46955119853078,6489.234216516908,-94.95293840260487,3.4058595929253492,1438.3838545339763,0.12856174881585444,-0.05059327649389209,5.3629277586220505
Bosch Compress 6000 10 LW,-14.422165081315702,-37.95575563678403,11130.206677799082,17.7280962104145,52.35254884160496,421.5827969265551,-0.03972206358570954,-0.10703014482333956,8.218188450852411
Bosch Compress 6000 10 LWM,-14.422165081315702,-37.95575563678403,11130.206677799082,17.7280962104145,52.35254884160496,421.5827969265551,-0.03972206358570954,-0.10703014482333956,8.218188450852411
Bosch Compress 6000 13 LW,-21.0621023749846,-59.4222283858208,14516.356459151746,23.85276962044503,68.55050144013033,515.7168197084314,-0.04116944366000453,-0.10953472441541655,8.226849204589843
Bosch Compress 6000 17 LW,-27.30828770688393,-69.86264039113833,18997.107270419547,28.12161316475637,82.27727178576947,1155.2931362011973,-0.0343746348653719,-0.09255989755764508,7.434557700528698
Bosch Compress 6000 6 LW,-11.593742417001026,-30.37084263967254,6759.575814198246,10.44978936738496,30.154500865418125,373.364769887627,-0.036223278239559724,-0.09641620410850972,7.461088489839406
Bosch Compress 6000 6 LWM,-11.593742417001026,-30.37084263967254,6759.575814198246,10.44978936738496,30.154500865418125,373.364769887627,-0.036223278239559724,-0.09641620410850972,7.461088489839406
Bosch Compress 6000 8 LW,-14.88089774284594,-45.74079593393834,8999.423002329091,14.054313847751917,39.750828525085275,350.8751708801922,-0.04227505395244651,-0.11175375798507521,8.284498119570564
Bosch Compress 6000 8 LWM,-14.88089774284594,-45.74079593393834,8999.423002329091,14.054313847751917,39.750828525085275,350.8751708801922,-0.04227505395244651,-0.11175375798507521,8.284498119570564
Bosch Compress 7000 LW 22,-371.6419787205471,-9.131037947044732,15082.12641928368,-71.46552432920925,73.61714317950928,651.6650435857362,-0.014161531227994243,-0.09422215992907812,8.13470210686015
Bosch Compress 7000 LW 28,-527.4585614263613,-21.534443529308334,20183.851479024674,-107.43992431430893,80.33384292681276,1402.8138836024186,-0.007246030728112825,-0.08443420225922328,7.799036810581628
